log_id,created_at,user_id,vip_level,char_name,rarity,origin,destination,status,gross_revenue,dispatch_cost,net_profit,time_hours,profit_per_hour,is_red_card
L00231,2026-04-27 23:00:00,U0059,0,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00232,2026-04-21 15:00:00,U0053,0,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L00233,2026-04-03 13:00:00,U0075,0,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L00234,2026-04-06 18:00:00,U0037,0,Blacksmith,Blue,Capital,Mines,Failed,0,100,-100,4,0.0,False
L00235,2026-04-25 09:00:00,U0008,0,Aria,Red,Capital,Mines,Failed,0,500,-500,4,0.0,True
L00236,2026-04-06 19:00:00,U0037,0,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L00237,2026-04-08 14:00:00,U0009,4,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00238,2026-04-15 17:00:00,U0094,3,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L00239,2026-04-02 13:00:00,U0027,5,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L00240,2026-04-14 07:00:00,U0078,4,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L00241,2026-04-07 08:00:00,U0062,2,Blacksmith,Blue,Capital,Black Market,Failed,0,100,-100,8,0.0,False
L00242,2026-04-17 19:00:00,U0042,4,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L00243,2026-04-07 03:00:00,U0065,5,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L00244,2026-04-19 11:00:00,U0045,4,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00245,2026-04-28 20:00:00,U0021,5,Aria,Red,Capital,Black Market,Failed,0,500,-500,8,0.0,True
L00246,2026-04-30 03:00:00,U0011,0,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L00247,2026-04-28 23:00:00,U0041,1,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L00248,2026-04-28 22:00:00,U0036,5,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L00249,2026-04-30 22:00:00,U0045,4,Trader,Purple,Capital,Mines,Failed,0,200,-200,4,0.0,False
L00250,2026-04-19 21:00:00,U0044,2,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L00251,2026-04-03 08:00:00,U0090,4,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L00252,2026-04-21 15:00:00,U0074,4,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L00253,2026-04-26 14:00:00,U0098,2,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00254,2026-04-24 22:00:00,U0065,5,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L00255,2026-04-11 02:00:00,U0023,0,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L00256,2026-04-01 15:00:00,U0052,2,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L00257,2026-04-10 09:00:00,U0068,4,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L00258,2026-04-04 10:00:00,U0018,1,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L00259,2026-04-21 07:00:00,U0032,0,Nyx,Gold,Capital,Black Market,Failed,0,300,-300,8,0.0,False
L00260,2026-04-01 08:00:00,U0034,4,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L00261,2026-04-17 18:00:00,U0077,5,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L00262,2026-04-24 22:00:00,U0097,3,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L00263,2026-04-29 23:00:00,U0097,3,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L00264,2026-04-19 11:00:00,U0082,4,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00265,2026-04-07 08:00:00,U0043,4,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L00266,2026-04-08 07:00:00,U0093,1,Nyx,Gold,Capital,Mines,Failed,0,300,-300,4,0.0,False
L00267,2026-04-18 03:00:00,U0019,5,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L00268,2026-04-25 10:00:00,U0025,0,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L00269,2026-04-15 12:00:00,U0036,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00270,2026-04-23 19:00:00,U0087,0,Aria,Red,Capital,Black Market,Failed,0,500,-500,8,0.0,True
L00271,2026-04-17 23:00:00,U0055,2,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L00272,2026-04-06 12:00:00,U0085,2,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L00273,2026-04-03 10:00:00,U0056,2,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L00274,2026-04-05 11:00:00,U0037,0,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L00275,2026-04-25 10:00:00,U0084,5,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L00276,2026-04-25 14:00:00,U0068,4,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L00277,2026-04-08 07:00:00,U0076,4,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L00278,2026-04-12 12:00:00,U0090,4,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L00279,2026-04-26 17:00:00,U0037,0,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L00280,2026-04-15 18:00:00,U0043,4,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L00281,2026-04-21 07:00:00,U0073,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00282,2026-04-14 12:00:00,U0072,3,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L00283,2026-04-06 18:00:00,U0084,5,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L00284,2026-04-17 11:00:00,U0021,5,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L00285,2026-04-14 01:00:00,U0086,1,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00286,2026-04-06 18:00:00,U0047,0,Aria,Red,Capital,Mines,Failed,0,500,-500,4,0.0,True
L00287,2026-04-11 21:00:00,U0009,4,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00288,2026-04-30 13:00:00,U0046,2,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L00289,2026-04-29 05:00:00,U0085,2,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L00290,2026-04-29 10:00:00,U0070,3,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L00291,2026-04-13 14:00:00,U0048,3,Blacksmith,Blue,Capital,Mines,Failed,0,100,-100,4,0.0,False
L00292,2026-04-02 19:00:00,U0011,0,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L00293,2026-04-14 08:00:00,U0065,5,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L00294,2026-04-17 12:00:00,U0038,3,Trader,Purple,Capital,Black Market,Failed,0,200,-200,8,0.0,False
L00295,2026-04-02 00:00:00,U0081,0,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L00296,2026-04-08 03:00:00,U0087,0,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L00297,2026-04-20 20:00:00,U0095,3,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L00298,2026-04-19 05:00:00,U0063,5,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L00299,2026-04-22 01:00:00,U0075,0,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00300,2026-04-18 13:00:00,U0078,4,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L00301,2026-04-03 21:00:00,U0036,5,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L00302,2026-04-02 10:00:00,U0060,5,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00303,2026-04-17 04:00:00,U0010,3,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00304,2026-04-26 13:00:00,U0050,0,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L00305,2026-04-17 21:00:00,U0085,2,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00306,2026-04-06 08:00:00,U0065,5,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L00307,2026-04-21 22:00:00,U0024,1,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L00308,2026-04-28 01:00:00,U0021,5,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L00309,2026-04-18 19:00:00,U0030,3,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00310,2026-04-07 18:00:00,U0096,4,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L00311,2026-04-05 11:00:00,U0021,5,Trader,Purple,Capital,Black Market,Failed,0,200,-200,8,0.0,False
L00312,2026-04-05 17:00:00,U0055,2,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L00313,2026-04-11 01:00:00,U0022,2,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L00314,2026-04-05 20:00:00,U0014,4,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L00315,2026-04-13 08:00:00,U0076,4,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L00316,2026-04-14 05:00:00,U0054,5,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00317,2026-04-08 11:00:00,U0020,1,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L00318,2026-04-20 18:00:00,U0084,5,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00319,2026-04-07 12:00:00,U0065,5,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L00320,2026-04-10 05:00:00,U0026,4,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00321,2026-04-08 23:00:00,U0095,3,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00322,2026-04-10 01:00:00,U0094,3,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00323,2026-04-23 23:00:00,U0060,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00324,2026-04-22 02:00:00,U0050,0,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00325,2026-04-24 14:00:00,U0081,0,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00326,2026-04-26 02:00:00,U0034,4,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L00327,2026-04-04 23:00:00,U0093,1,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L00328,2026-04-05 09:00:00,U0077,5,Blacksmith,Blue,Capital,Black Market,Failed,0,100,-100,8,0.0,False
L00329,2026-04-30 04:00:00,U0027,5,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L00330,2026-04-07 20:00:00,U0031,2,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L00331,2026-04-05 08:00:00,U0040,2,Aria,Red,Fishing Village,Capital,Failed,0,500,-500,2,0.0,True
L00332,2026-04-20 09:00:00,U0083,4,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00333,2026-04-29 04:00:00,U0086,1,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L00334,2026-04-20 12:00:00,U0003,1,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L00335,2026-04-20 20:00:00,U0047,0,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L00336,2026-04-05 00:00:00,U0080,1,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L00337,2026-04-04 07:00:00,U0042,4,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L00338,2026-04-21 23:00:00,U0038,3,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00339,2026-04-11 17:00:00,U0057,3,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L00340,2026-04-03 15:00:00,U0090,4,Aria,Red,Fishing Village,Capital,Failed,0,500,-500,2,0.0,True
L00341,2026-04-27 21:00:00,U0080,1,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00342,2026-04-08 01:00:00,U0044,2,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L00343,2026-04-15 13:00:00,U0039,3,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L00344,2026-04-07 01:00:00,U0057,3,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00345,2026-04-09 12:00:00,U0013,0,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00346,2026-04-23 00:00:00,U0022,2,Trader,Purple,Capital,Black Market,Failed,0,200,-200,8,0.0,False
L00347,2026-04-26 16:00:00,U0062,2,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L00348,2026-04-18 00:00:00,U0027,5,Trader,Purple,Capital,Black Market,Failed,0,200,-200,8,0.0,False
L00349,2026-04-28 15:00:00,U0035,4,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00350,2026-04-27 23:00:00,U0033,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00351,2026-04-11 05:00:00,U0067,3,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00352,2026-04-25 09:00:00,U0097,3,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L00353,2026-04-19 20:00:00,U0018,1,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L00354,2026-04-29 05:00:00,U0073,5,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L00355,2026-04-22 00:00:00,U0098,2,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L00356,2026-04-01 18:00:00,U0068,4,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L00357,2026-04-30 21:00:00,U0004,4,Blacksmith,Blue,Capital,Mines,Failed,0,100,-100,4,0.0,False
L00358,2026-04-08 07:00:00,U0068,4,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L00359,2026-04-03 21:00:00,U0083,4,Aria,Red,Fishing Village,Capital,Failed,0,500,-500,2,0.0,True
L00360,2026-04-02 04:00:00,U0071,3,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L00361,2026-04-06 07:00:00,U0005,2,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L00362,2026-04-02 00:00:00,U0020,1,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L00363,2026-04-23 09:00:00,U0091,5,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00364,2026-04-13 09:00:00,U0032,0,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00365,2026-04-27 11:00:00,U0023,0,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L00366,2026-04-05 09:00:00,U0099,1,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L00367,2026-04-04 17:00:00,U0001,0,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L00368,2026-04-26 14:00:00,U0012,5,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L00369,2026-04-19 10:00:00,U0044,2,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L00370,2026-04-06 10:00:00,U0076,4,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L00371,2026-04-19 09:00:00,U0095,3,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L00372,2026-04-10 01:00:00,U0070,3,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L00373,2026-04-06 06:00:00,U0090,4,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L00374,2026-04-17 11:00:00,U0048,3,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L00375,2026-04-01 12:00:00,U0092,1,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L00376,2026-04-09 23:00:00,U0015,2,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L00377,2026-04-06 04:00:00,U0079,4,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L00378,2026-04-29 23:00:00,U0089,4,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L00379,2026-04-03 15:00:00,U0048,3,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00380,2026-04-26 19:00:00,U0077,5,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L00381,2026-04-27 21:00:00,U0076,4,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L00382,2026-04-24 13:00:00,U0046,2,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00383,2026-04-23 21:00:00,U0039,3,Trader,Purple,Fishing Village,Capital,Failed,0,200,-200,2,0.0,False
L00384,2026-04-17 12:00:00,U0058,4,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L00385,2026-04-16 01:00:00,U0028,3,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00386,2026-04-26 23:00:00,U0092,1,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L00387,2026-04-08 19:00:00,U0043,4,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L00388,2026-04-27 00:00:00,U0072,3,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L00389,2026-04-06 14:00:00,U0095,3,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L00390,2026-04-17 08:00:00,U0098,2,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L00391,2026-04-29 09:00:00,U0058,4,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00392,2026-04-12 06:00:00,U0014,4,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L00393,2026-04-30 01:00:00,U0080,1,Trader,Purple,Capital,Mines,Failed,0,200,-200,4,0.0,False
L00394,2026-04-12 22:00:00,U0084,5,Trader,Purple,Capital,Mines,Failed,0,200,-200,4,0.0,False
L00395,2026-04-27 03:00:00,U0075,0,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L00396,2026-04-20 13:00:00,U0062,2,Trader,Purple,Capital,Black Market,Failed,0,200,-200,8,0.0,False
L00397,2026-04-11 09:00:00,U0003,1,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L00398,2026-04-06 04:00:00,U0029,3,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L00399,2026-04-06 00:00:00,U0083,4,Trader,Purple,Capital,Mines,Failed,0,200,-200,4,0.0,False
L00400,2026-04-16 21:00:00,U0037,0,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L00401,2026-04-21 16:00:00,U0025,0,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L00402,2026-04-05 07:00:00,U0032,0,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L00403,2026-04-01 08:00:00,U0009,4,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00404,2026-04-11 01:00:00,U0070,3,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L00405,2026-04-17 16:00:00,U0088,5,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L00406,2026-04-25 04:00:00,U0086,1,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L00407,2026-04-23 20:00:00,U0087,0,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00408,2026-04-28 15:00:00,U0022,2,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L00409,2026-04-08 05:00:00,U0092,1,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L00410,2026-04-02 18:00:00,U0040,2,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L00411,2026-04-05 14:00:00,U0040,2,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00412,2026-04-22 03:00:00,U0013,0,Blacksmith,Blue,Capital,Black Market,Failed,0,100,-100,8,0.0,False
L00413,2026-04-22 08:00:00,U0008,0,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L00414,2026-04-16 06:00:00,U0059,0,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L00415,2026-04-06 16:00:00,U0044,2,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L00416,2026-04-01 17:00:00,U0088,5,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L00417,2026-04-27 17:00:00,U0047,0,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L00418,2026-04-02 03:00:00,U0088,5,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L00419,2026-04-14 10:00:00,U0054,5,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L00420,2026-04-28 09:00:00,U0078,4,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L00421,2026-04-16 05:00:00,U0021,5,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L00422,2026-04-15 05:00:00,U0063,5,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L00423,2026-04-26 08:00:00,U0006,3,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L00424,2026-04-13 18:00:00,U0086,1,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L00425,2026-04-16 12:00:00,U0009,4,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L00426,2026-04-21 14:00:00,U0051,0,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L00427,2026-04-20 21:00:00,U0021,5,Aria,Red,Capital,Black Market,Failed,0,500,-500,8,0.0,True
L00428,2026-04-08 00:00:00,U0052,2,Nyx,Gold,Fishing Village,Capital,Failed,0,300,-300,2,0.0,False
L00429,2026-04-16 15:00:00,U0088,5,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L00430,2026-04-21 12:00:00,U0053,0,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L00431,2026-04-23 11:00:00,U0075,0,Trader,Purple,Capital,Black Market,Failed,0,200,-200,8,0.0,False
L00432,2026-04-14 03:00:00,U0089,4,Trader,Purple,Fishing Village,Capital,Failed,0,200,-200,2,0.0,False
L00433,2026-04-10 04:00:00,U0004,4,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L00434,2026-04-20 02:00:00,U0083,4,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L00435,2026-04-20 17:00:00,U0007,5,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L00436,2026-04-10 05:00:00,U0077,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L00437,2026-04-27 15:00:00,U0019,5,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
